f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,HF,LF
3.1555466423727094,-1.4250550186757815,4.020098993624541,-0.45710537494626985,3.836903383704852,1.880894257722586,-0.4028576451844161,0.3238125865788513,-0.2613381216423415,1.7253614944585973,7.81,4.619615000000002
-0.8385375632791292,-4.090918321905228,1.3891124749041543,1.5910808210172536,1.5024092846482158,-1.4869207516599425,0.059934918073939435,3.7423900033233934,-0.13128419347409115,0.15574609723291963,6.3,6.293560000000005
8.311145319594013,3.9460655254681196,2.0554303686486715,-3.699399602696442,-0.366156522419944,2.319005911974913,-0.8888720901412842,1.2524053794189562,-1.942676693675532,-0.18790779332306987,5.7,9.84256
-5.1919811373698534,0.05968219815017555,-2.428565452736586,5.193037983860402,-2.569211114237949,-1.273875539883412,-0.42748453878945913,-0.9210785327107119,-0.7017182269562794,-1.1163702760930336,1.34,7.448463750000004
2.393091958900153,-5.786238064002312,-0.12987015428826962,-0.10795554562002603,1.729253621597083,-0.7644019884205921,-0.675588815190259,1.1182499327069715,-1.688383407958793,0.06875591441723784,8.07,6.654374999999998
-2.8221343605448763,-2.780669424380731,2.424232715629481,-0.010503216435412539,2.4122588262316222,-1.8660762415998433,-0.29171622936574076,-0.19923522714989617,0.8071318543750808,0.7111466260768752,2.58,3.9292500000000024
-1.4016471899100234,8.507363019783273,-0.343306030175422,-5.619742720057048,-1.2435202907794203,7.039335680923904,1.7918715835177428,5.921621980038139,-3.8281537164465256,-3.9612723790765783,0.3,5.110560000000003
-21.70155981207639,-1.3879162305878383,-3.849466631733644,1.7210069545757514,13.19879981000816,-5.296969654105973,-15.022486709301358,-5.6309690049671515,-5.822302487872328,-19.635912977597698,2.7,2.0702500000000006
2.0457176640267134,-3.405988460232825,1.828756274923776,-3.3154046539661834,0.6072092327874662,-0.3291629470234154,2.1454741485639044,-2.8448303792346747,0.35353255794369143,0.24559385469448317,2.77,3.62505
14.798588834902278,-7.431084248008056,-1.814798088925671,-2.616693336809701,-0.6645154392384397,1.0758424120927224,0.8487061780723691,-0.7663911413947749,-3.1975694177823515,-0.6934789104207211,3.87,6.976320000000001
7.88330182649795,-2.163748780365883,0.4792580503929137,5.173637665801662,-1.4646120117985388,-0.10819360182879098,-0.8973380426446631,0.18482095887815547,-1.1527143005415115,-0.09438011581180131,5.0,4.844385000000003
-3.257289069906082,-2.531611194471668,-1.7936447313143948,1.3390517454436248,-0.05052506194173971,-0.446110315875875,-0.9655389950277895,-1.436198901240446,-0.9567545723988801,-0.15205224889597982,0.3,2.26743075
4.892963202790249,0.1904139873699763,-0.5077360292020514,0.5776164622500373,-0.3392824846877012,2.393777069635155,0.7995484577425884,-0.7320240922618116,-0.049793528374320814,0.5974934580202631,0.8,4.943250000000002
0.4223158306359579,-3.8286740798532333,1.7546891630213661,-2.36198800502702,0.536107531884672,0.13740458049162985,1.9511428378007483,-1.6778068752606912,0.2769190805975547,0.45449937972355164,5.79,4.445756250000001
1.812958810817801,-3.090620404679104,-0.9477810848222544,1.798516752509541,0.10276835130413128,-0.44254974047239787,-1.2695151001537595,-1.1348201886797147,-1.13072874331334,0.17824288596041718,0.2,2.1496800000000014
2.624920854351766,-0.07313001834280883,2.2123863639589016,3.924426148994011,-0.8211504742455396,-0.507718690442179,0.6520606229228187,-0.3164545616276517,0.20422350894362307,0.04788867222344755,4.9,5.180272499999998
2.414451987110158,11.951878501539667,-6.549098572124921,-1.5897243587475747,7.172689916445364,-5.492959726959005,4.088248275845596,3.4376159619667708,-4.815744237174109,4.368712884415393,4.52,7.807800000000007
12.04509924832496,5.738715805999726,2.978447156447674,0.2303261988872824,4.464870822997781,1.794872704204269,0.3980063844106518,-2.6238025563741694,2.7699467903569506,1.2072391020253999,5.84,2.9722875000000037
-7.198073267291382,4.417189799009396,0.2630124374259184,-4.398628865276434,-3.7501579756414727,-1.025594115637226,-0.8426094610925092,0.452027270084388,-0.5668175596728371,0.8654828724033796,5.5,8.539781249999999
7.212425368387019,-3.5407693011997408,4.120821314660245,1.9361187136835243,0.9888771201315478,-2.0763289921680523,2.6234915288519143,5.8557522922501635,3.9188890842285375,-0.8677415218301308,6.7,7.0980000000000025
10.29139323123777,-6.043387371706784,-0.9965389602140752,-4.961049369165477,-0.20797317913909513,0.8320777958857505,1.387018810595402,-3.1812971578822684,-0.42875497129813417,-1.3233713015149904,1.67,3.6123750000000023
-7.090498408699114,1.7878963205932001,2.0333777130928676,4.233682177478911,-1.0384559273870613,0.7233160776053094,0.24908655163988064,-1.943698197155107,0.07597537461098774,-0.2551906449041916,6.58,5.175624999999998
-4.687249916129988,-3.2447942685713995,-0.9360796331541026,1.4777624221726855,-0.20441509987853815,-1.6021129243614889,-1.0147644767482933,3.8500644768717205,0.6832651940209893,0.7609381180606481,0.7,7.662037500000003
-1.0658877541894185,5.69778435742965,3.055306563272347,0.8184263512330561,-2.6943643860747506,-0.5833187561544049,-0.03313603941743549,-0.8116408653861983,-0.3290221513804726,0.1975830892118809,3.1,7.460029687500004
6.918323734871469,2.7243225352013796,-16.451116380373396,-1.7828559137707891,0.14638346465672553,3.786654002654316,-4.414970293345188,-1.6892408717908334,5.73483090426224,-0.9752204423379948,2.87,0.4226901250000007
-3.7344715633434467,-3.557495394743327,1.6023790393946595,0.7459598652967486,2.0302020965889747,-1.7517034707878445,-0.4001836911853533,2.729211625384087,0.5614990076792734,0.7684916250059397,6.32,4.585498125000001
-7.52418840359011,-0.4690280393813704,2.014775959852151,-2.1694953837453936,2.7776904458788807,-0.07649095341653989,-1.092685267320459,-2.377755493794804,-1.2705164445460386,1.7456109218632585,4.7,6.142727500000001
7.56115315434982,-4.765225896670807,-5.9820103302570296,1.667096038326183,-1.6732741192366953,0.2348970352927386,-2.6394709019872318,2.2599170605430556,-0.24680930469092768,-0.006061696944130792,1.3,2.6127822499999986
-1.5096365587451428,-2.907916369069077,3.4691872249079627,-0.4827609435849823,1.6739185099633864,-0.35427407047593557,2.2077737519218514,0.31231870105050885,2.8741011084662427,-0.018828326135186084,2.86,4.104587499999998
10.275966540635904,-6.99075991575374,-3.1168379969487705,-2.907804043893361,-1.9777650942265177,1.0455927082215284,1.403236789980063,-1.10430512546453,-3.332578226520384,-0.2352416850702248,6.06,6.4281262500000045
-4.739566135705272,-3.221102585829036,1.0616352919698882,1.1635998719103964,0.8347255307065938,-1.0617850426047744,-0.8534754803017822,2.667837810297876,0.3106107839621775,1.0641960971070268,2.17,5.002400000000003
2.7549257889913594,-4.019578937749027,-7.012505859355284,1.5867058222688701,-2.5781018355767893,0.6169162635860213,-2.0828172271395182,2.39767661199591,-0.37589239590200973,-0.4390711742611741,0.73,1.6698890000000002
0.5273606408417361,-4.563666114854934,0.6730168957345232,-3.225810093265726,0.400975002743669,0.43255771265923193,1.7981422671936147,-1.1616393928737083,-0.7552330181656068,-0.07811292334630489,6.17,5.8676800000000044
-9.931178768271645,-4.19532671146801,0.8051184944622245,-0.589192441288791,2.2739185011934646,-1.4051144602193204,-1.535286735669628,0.5154755985259245,-0.5638129520037773,0.7759462972984598,0.61,1.4817920000000009
11.06029615339205,2.8325933276573334,2.2683523220845183,-5.893648703417217,1.292738421185991,-1.9757831439165885,-1.1275960952755435,-6.446073060304706,-5.668486005226907,2.9688042770214835,4.93,4.43963
-7.357309170121211,0.6498596692589883,2.127149032949994,-2.2132554450336728,3.060193349051878,1.0096225639205472,-0.6430369264261426,-1.944700606961327,-1.581827711947201,1.5989548674846665,3.9,7.1127875000000005
-1.9548966120048736,-4.121054944665139,1.1981853959589615,0.7396811515828984,1.5501927530863258,-1.660608594926436,-0.14759851426032328,2.846022100363077,0.18605272688285043,0.7846364318021813,6.2,4.655950000000003
-6.190850256887464,5.549877532739454,2.2639944032268593,3.7875715383547304,0.26147795680257757,3.751444902097105,-0.06907892079010801,-1.0979167063048725,-0.07881394209668766,0.21579841883220025,7.2,5.042537500000005
-16.307321857636378,3.1952066405729456,-0.02518447430154549,-0.34881147773836285,2.5116419366975777,1.1505488175551097,-2.611792984278367,-2.5679005220490434,0.2736326550776284,0.6255550094593612,2.01,6.21075
-2.0991489790245423,0.15783447423813857,2.6640128374192646,4.963232545537831,-0.2817767379277004,-0.5529218769535896,0.8399260705666438,-0.34183418834950663,0.453258297086376,0.33751635683732883,3.4,3.8014437500000033
11.17337111226069,4.7272205544561565,0.03360468079869165,2.438037482136208,4.147333052658639,1.3398014185121607,-2.66033681269223,-0.601423711369196,-0.5615131600847739,2.2238162746137053,3.63,3.422249999999999
1.770825146368861,-5.154744855950109,-1.1761880989447664,-2.0173539869344195,-0.7108322617788531,0.21571527868903337,1.0511867036381315,-1.1960463845194789,-1.6948364273542351,-0.0427745414088883,0.72,3.726450000000001
-6.49603268158247,4.640335718240715,2.0209987561997083,3.9330564303674858,-0.5554910556544999,1.9203076024673855,-0.5633934754914626,-1.9126536601078492,0.1282392768311982,0.7601664124408962,5.32,3.5697025000000027
-8.436459492228412,6.371191051126075,2.233210386786162,0.05807055298363416,-2.7819463584862087,-0.8202852506041152,-0.16921760470917832,-0.8343551047331115,0.45083493297879745,-0.03770253316536121,1.4,4.140500000000004
-0.9685474442848118,5.699135841858565,3.0668809564498622,0.7970153167281738,-2.720068136429356,-0.5951034113102833,-0.02604327236353388,-0.7839578385618873,-0.3465157986786819,0.2022970852540806,3.9,6.545229166643784
-1.9950169892092755,-2.55184850420688,1.7251788671243762,1.512677851226764,0.39317993549593516,-2.7788994043642163,0.5999114526559811,3.7912089498266552,1.565476258259652,0.9142377874483828,5.57,4.543987500000001
-4.708399644455594,-0.3862182683645266,-0.8414058072776048,4.387661628822054,-1.9414416371675831,0.11494669242111953,0.01909269254240517,0.7197398367895573,-0.37778936119381457,-0.5587349727318738,4.15,5.675231249971484
-4.346036219724569,-2.7819505016815413,-1.5168537454764746,1.2376712197063149,-0.6485943238127586,-2.367318983497557,-1.0222099560483546,3.6354174467584546,0.9139576099230093,1.0955310210334113,0.1,7.280731250000002
-2.3684358401353145,-0.9532004174226855,2.8927468520522943,-1.700403702485554,2.8582842770681385,-0.09678659381012807,-1.4212624673961527,-1.8586414936797064,-1.5481494846131452,2.282814896886295,7.59,5.429970000000004
2.996005719946174,2.5133191337561147,0.709179334148511,-3.913312784826734,-2.181928263876705,-0.287983446075985,-1.6869240858888352,-0.6386988446540143,-0.8533110364543616,0.5119942946998902,3.94,12.146452500000002
2.5158247887307015,1.9273770128161507,-10.046933614753867,-1.6798739895569512,0.36214385143091893,3.4736714052711006,-1.934630124483716,-0.8265652976760534,4.714828252172067,2.03790640918757,6.18,2.144821250000002
5.584408855814016,-5.959019264759171,-1.7077040243637225,-4.772045889699194,-0.21551289501635718,1.3781954299141659,1.6088630047139232,-2.7777018747310254,-0.8744323668247878,-1.3957226051651856,1.97,2.7948375000000003
-7.097140843842754,2.860214022625017,2.1511198727833483,2.4926396227867276,-0.50927082633962,0.5860028549569124,-0.07084276906967385,-2.6768492050747184,-0.7887289322008805,0.9277220098226506,6.6,5.613335000000004
-1.6258936671685458,0.6285447526905011,2.487490020457774,4.83808992660342,-1.1222810712235105,-0.8187944165443255,0.9320701495636269,-0.5905511106579726,0.9844577923372304,-0.05572498667749699,3.82,4.0538874999799335
1.1842183222827232,-4.185420721370591,3.106356154065174,1.3174948180034667,2.562471044998619,-1.4007247386719557,-0.9204134117659242,1.4827917058479787,0.3303993602542023,1.5100365012858314,5.22,3.8447500000000003
-8.33072801837266,3.2474655845778817,2.1436944600743226,-5.750205092681919,-0.9922815631324563,-0.7951624375437714,0.2239821339314249,-1.57530947972777,0.07172874717809744,0.6709312132765723,6.09,6.1369899500000065
-4.304451456022667,-0.3529427359628068,0.3713273677253391,2.781288550525762,-2.301591604024312,0.3280325322952342,0.4227264261634696,-1.4625318264014904,-0.47482602525339324,-0.04852657556299574,0.07,7.7106249999999985
2.307514032068644,-1.6535414846124634,-2.935034470445292,5.1622899978866945,-3.8245392793704323,-0.12228655122783788,-0.8900724663451768,1.2593712006418278,-1.1498192260228568,-0.46802639372111504,4.0,4.349637499999999
1.6890784352553825,-1.546032202788753,4.750753607923499,-0.7570201496321722,4.038914418480992,1.9208564290792425,0.010534489956407541,0.37120969101248297,0.13679352034232467,1.8717890119059006,7.79,6.404466250000001
-7.107022612595789,2.8713551859443474,2.1752294872707476,2.481415992699308,-0.5236923684679374,0.5670477918982199,0.0009878218174335825,-2.6838032684396307,-0.8254285152871064,0.9331185669300306,6.6,4.830336875000006
